# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
1860 0.11787666380405426 0.0567946620285511 1.011895775794983 255 255 255 1.0 4 1859
1861 0.1187327653169632 0.05701339244842529 1.0104485750198364 255 255 255 1.0 4 1860
1862 0.1523360162973404 0.05835379287600517 1.0270359516143799 255 255 255 1.0 4 1861
1863 0.013736361637711525 0.058782100677490234 1.0151352882385254 255 255 255 1.0 4 1862
1864 -0.13530929386615753 0.0639190524816513 1.0780123472213745 255 255 255 1.0 4 1863
1865 -0.11102067679166794 0.06318248808383942 1.0551010370254517 255 255 255 1.0 4 1864
1866 -0.11996042728424072 0.06506041437387466 1.0686876773834229 255 255 255 1.0 4 1865
1867 -0.10534307360649109 0.06407085061073303 1.0504558086395264 255 255 255 1.0 4 1866
1868 0.14099517464637756 0.06270335614681244 1.0226277112960815 255 255 255 1.0 4 1867
1869 -0.1259097456932068 0.06641599535942078 1.0748556852340698 255 255 255 1.0 4 1868
1870 -0.10878144949674606 0.06522265821695328 1.0550332069396973 255 255 255 1.0 4 1869
1871 -0.10195478051900864 0.0656568855047226 1.0498380661010742 255 255 255 1.0 4 1870
1872 0.025674276053905487 0.06581266224384308 1.0237035751342773 255 255 255 1.0 4 1871
1873 -0.06885885447263718 0.0666685551404953 1.034869909286499 255 255 255 1.0 4 1872
1874 -0.11970055848360062 0.06932279467582703 1.0697171688079834 255 255 255 1.0 4 1873
1875 -0.07059703767299652 0.06738016754388809 1.038786768913269 255 255 255 1.0 4 1874
1876 -0.11900737881660461 0.07076101750135422 1.0739519596099854 255 255 255 1.0 4 1875
1877 -0.09909694641828537 0.07362043857574463 1.0744293928146362 255 255 255 1.0 4 1876
1878 -0.09649675339460373 0.07301277667284012 1.0668991804122925 255 255 255 1.0 4 1877
1879 -0.09573328495025635 0.073646180331707 1.066651701927185 255 255 255 1.0 4 1878
1880 0.08754648268222809 0.07171370089054108 1.0322372913360596 255 255 255 1.0 4 1879
1881 0.1861613690853119 0.07532279938459396 1.0638384819030762 255 255 255 1.0 4 1880
1882 -0.1168399378657341 0.07626590132713318 1.074983835220337 255 255 255 1.0 4 1881
1883 -0.04005155712366104 0.0738653913140297 1.0413236618041992 255 255 255 1.0 4 1882
1884 0.09844207018613815 0.07359937578439713 1.0326154232025146 255 255 255 1.0 4 1883
1885 -0.06662262976169586 0.07686705887317657 1.0564807653427124 255 255 255 1.0 4 1884
1886 -0.05224106088280678 0.07788044214248657 1.0509262084960938 255 255 255 1.0 4 1885
1887 -0.05338883772492409 0.07881598174571991 1.05097234249115 255 255 255 1.0 4 1886
1888 0.008525598794221878 0.08005605638027191 1.0303410291671753 255 255 255 1.0 4 1887
1889 -0.11674166470766068 0.08662823587656021 1.0774356126785278 255 255 255 1.0 4 1888
1890 0.14955708384513855 0.08427203446626663 1.0502212047576904 255 255 255 1.0 4 1889
1891 -0.16883407533168793 0.09037647396326065 1.103614330291748 255 255 255 1.0 4 1890
1892 0.14660094678401947 0.08596520870923996 1.0529108047485352 255 255 255 1.0 4 1891
1893 -0.11838816851377487 0.08836233615875244 1.0788956880569458 255 255 255 1.0 4 1892
1894 0.14126329123973846 0.08601592481136322 1.0488744974136353 255 255 255 1.0 4 1893
1895 0.14904078841209412 0.08703724294900894 1.0547370910644531 255 255 255 1.0 4 1894
1896 -0.15068985521793365 0.09069980680942535 1.0959738492965698 255 255 255 1.0 4 1895
1897 0.14429569244384766 0.08804198354482651 1.0582232475280762 255 255 255 1.0 4 1896
1898 0.1380416452884674 0.08715324848890305 1.0469635725021362 255 255 255 1.0 4 1897
1899 -0.12919971346855164 0.09211885184049606 1.0900230407714844 255 255 255 1.0 4 1898
1900 -0.171382874250412 0.09445618093013763 1.1030021905899048 255 255 255 1.0 4 1899
1901 -0.09774434566497803 0.09186478704214096 1.0726138353347778 255 255 255 1.0 4 1900
1902 -0.06139141321182251 0.09414635598659515 1.0625993013381958 255 255 255 1.0 4 1901
1903 -0.09278863668441772 0.09577136486768723 1.072121500968933 255 255 255 1.0 4 1902
1904 0.042833369225263596 0.09683506935834885 1.0663514137268066 255 255 255 1.0 4 1903
1905 -0.06744575500488281 0.09873044490814209 1.0704219341278076 255 255 255 1.0 4 1904
1906 -0.053078100085258484 0.10093165934085846 1.0675687789916992 255 255 255 1.0 4 1905
1907 -0.1057962030172348 0.10384328663349152 1.0857102870941162 255 255 255 1.0 4 1906
1908 0.029420319944620132 0.10833766311407089 1.0815985202789307 255 255 255 1.0 4 1907
1909 0.0577411875128746 0.10828840732574463 1.0720163583755493 255 255 255 1.0 4 1908
1910 0.08206038177013397 0.10703081637620926 1.0601253509521484 255 255 255 1.0 4 1909
1911 0.03665266931056976 0.12212834507226944 1.0931602716445923 255 255 255 1.0 4 1910
1912 -0.5075991153717041 0.20158866047859192 1.3873451948165894 255 255 255 1.0 4 1911
1913 -0.16086995601654053 0.17889663577079773 1.1595308780670166 255 255 255 1.0 4 1912
1914 -0.21755385398864746 0.18414202332496643 1.1818305253982544 255 255 255 1.0 4 1913
1915 -0.07969790697097778 0.18064309656620026 1.1386324167251587 255 255 255 1.0 4 1914
1916 -0.08177917450666428 0.18123804032802582 1.1403353214263916 255 255 255 1.0 4 1915
1917 0.15794506669044495 0.1815279871225357 1.1365832090377808 255 255 255 1.0 4 1916
1918 0.17654138803482056 0.18396815657615662 1.1459896564483643 255 255 255 1.0 4 1917
1919 0.152457594871521 0.18359512090682983 1.1372170448303223 255 255 255 1.0 4 1918
1920 -0.055068403482437134 0.18767304718494415 1.1496195793151855 255 255 255 1.0 4 1919
1921 0.21371687948703766 0.18701207637786865 1.142540693283081 255 255 255 1.0 4 1920
1922 -0.16546033322811127 0.18931101262569427 1.1515214443206787 255 255 255 1.0 4 1921
1923 -0.05138559639453888 0.18788588047027588 1.1420221328735352 255 255 255 1.0 4 1922
1924 0.17110523581504822 0.18903936445713043 1.1398366689682007 255 255 255 1.0 4 1923
1925 0.14499531686306 0.188344344496727 1.1350189447402954 255 255 255 1.0 4 1924
1926 0.1583765149116516 0.1898091435432434 1.1371948719024658 255 255 255 1.0 4 1925
1927 -0.036923836916685104 0.19263911247253418 1.1520339250564575 255 255 255 1.0 4 1926
1928 -0.10765233635902405 0.19244210422039032 1.1308341026306152 255 255 255 1.0 4 1927
1929 -0.14778393507003784 0.19653908908367157 1.1341532468795776 255 255 255 1.0 4 1928
1930 0.17951025068759918 0.19777977466583252 1.1166661977767944 255 255 255 1.0 4 1929
1931 -0.1937752366065979 0.20617957413196564 1.1494861841201782 255 255 255 1.0 4 1930
1932 0.2049817591905594 0.20070861279964447 1.1186261177062988 255 255 255 1.0 4 1931
1933 -0.17588968575000763 0.2050836831331253 1.1407794952392578 255 255 255 1.0 4 1932
1934 -0.06976056843996048 0.20398318767547607 1.1341230869293213 255 255 255 1.0 4 1933
1935 -0.18541944026947021 0.20672576129436493 1.1478488445281982 255 255 255 1.0 4 1934
1936 0.202646404504776 0.20030055940151215 1.1101737022399902 255 255 255 1.0 4 1935
1937 0.20496505498886108 0.20206880569458008 1.1186200380325317 255 255 255 1.0 4 1936
1938 -0.18808510899543762 0.2068714201450348 1.1442104578018188 255 255 255 1.0 4 1937
1939 0.1870725452899933 0.20171044766902924 1.1151043176651 255 255 255 1.0 4 1938
1940 0.18932518362998962 0.20078027248382568 1.1076377630233765 255 255 255 1.0 4 1939
1941 0.21709086000919342 0.20257560908794403 1.116398572921753 255 255 255 1.0 4 1940 4 1948
1942 -0.18386776745319366 0.20901650190353394 1.140740156173706 255 255 255 1.0 4 1941
1943 -0.17423541843891144 0.2089962363243103 1.1378884315490723 255 255 255 1.0 4 1942
1944 0.11360980570316315 0.2104751467704773 1.1405930519104004 255 255 255 1.0 4 1943
1945 0.18139266967773438 0.20328544080257416 1.101758360862732 255 255 255 1.0 4 1944
1946 -0.21911990642547607 0.21688257157802582 1.166404366493225 255 255 255 1.0 4 1945
1947 0.18660695850849152 0.20675508677959442 1.1074928045272827 255 255 255 1.0 4 1946
1948 -0.21237866580486298 0.21681830286979675 1.1607820987701416 255 255 255 1.0 4 1947
1949 0.18754133582115173 0.20649684965610504 1.1015379428863525 255 255 255 1.0 4 1940 4 1948
1950 -0.6347181797027588 0.22257864475250244 1.1862425804138184 255 255 255 1.0 4 1949
1951 -0.2086401879787445 0.21833215653896332 1.1604087352752686 255 255 255 1.0 4 1950
1952 -0.08701605349779129 0.21158619225025177 1.1212321519851685 255 255 255 1.0 4 1951
1953 0.18719759583473206 0.2083505243062973 1.1019043922424316 255 255 255 1.0 4 1952
1954 0.18937882781028748 0.21015997231006622 1.1102008819580078 255 255 255 1.0 4 1953
1955 -0.4482792317867279 0.22434137761592865 1.1843034029006958 255 255 255 1.0 4 1954
1956 -0.19941788911819458 0.2175842672586441 1.1473697423934937 255 255 255 1.0 4 1955
1957 -0.43253955245018005 0.22343705594539642 1.177782654762268 255 255 255 1.0 4 1956
1958 -0.19719038903713226 0.21869152784347534 1.1508293151855469 255 255 255 1.0 4 1957
1959 -0.4317452311515808 0.2239374965429306 1.177852749824524 255 255 255 1.0 4 1958
1960 -0.20072206854820251 0.21835972368717194 1.1479251384735107 255 255 255 1.0 4 1959
1961 0.1743772178888321 0.21234142780303955 1.1142185926437378 255 255 255 1.0 4 1960
1962 0.1910988688468933 0.21022745966911316 1.1041851043701172 255 255 255 1.0 4 1961
1963 0.19502846896648407 0.21040622889995575 1.1046561002731323 255 255 255 1.0 4 1962
1964 0.14126227796077728 0.21268798410892487 1.1115907430648804 255 255 255 1.0 4 1963
1965 0.16868652403354645 0.21159981191158295 1.1049835681915283 255 255 255 1.0 4 1964
1966 -0.20466278493404388 0.2301035225391388 1.2016377449035645 255 255 255 1.0 4 1965
1967 0.1404430866241455 0.21323437988758087 1.111584186553955 255 255 255 1.0 4 1966
1968 0.14217257499694824 0.21293063461780548 1.109900951385498 255 255 255 1.0 4 1967
1969 -0.1869162768125534 0.21902599930763245 1.1375781297683716 255 255 255 1.0 4 1968
1970 -0.08343979716300964 0.21615292131900787 1.1200531721115112 255 255 255 1.0 4 1969
1971 -0.18398945033550262 0.2195800393819809 1.1366521120071411 255 255 255 1.0 4 1970
1972 -0.18298178911209106 0.2202688753604889 1.1403814554214478 255 255 255 1.0 4 1971
1973 -0.0821734368801117 0.2147091031074524 1.1092242002487183 255 255 255 1.0 4 1972
1974 0.1415892094373703 0.21534404158592224 1.1113308668136597 255 255 255 1.0 4 1973
1975 0.19394266605377197 0.21445497870445251 1.1026673316955566 255 255 255 1.0 4 1974
1976 -0.17825570702552795 0.219429150223732 1.1283259391784668 255 255 255 1.0 4 1975
1977 -0.4980827569961548 0.22718818485736847 1.1598838567733765 255 255 255 1.0 4 1976
1978 0.16195239126682281 0.218112513422966 1.109032392501831 255 255 255 1.0 4 1977
1979 0.16430479288101196 0.21765507757663727 1.1065754890441895 255 255 255 1.0 4 1978
1980 -0.6392167806625366 0.22722673416137695 1.1558917760849 255 255 255 1.0 4 1979
1981 -0.6104203462600708 0.22762776911258698 1.149087905883789 255 255 255 1.0 4 1980
1982 -0.1399957239627838 0.22145697474479675 1.1138345003128052 255 255 255 1.0 4 1981
1983 -0.40681102871894836 0.22823765873908997 1.1437890529632568 255 255 255 1.0 4 1982
1984 -0.37446844577789307 0.22879396378993988 1.1393998861312866 255 255 255 1.0 4 1983
1985 -0.13348089158535004 0.22256018221378326 1.1084567308425903 255 255 255 1.0 4 1984
1986 -0.37311241030693054 0.2275305986404419 1.1330307722091675 255 255 255 1.0 4 1985
1987 -0.3716009855270386 0.2274964600801468 1.129665493965149 255 255 255 1.0 4 1986
1988 -0.46527090668678284 0.2275499850511551 1.1288315057754517 255 255 255 1.0 4 1987
1989 0.15255491435527802 0.22251132130622864 1.1000241041183472 255 255 255 1.0 4 1988
1990 0.15239891409873962 0.2268989086151123 1.1048705577850342 255 255 255 1.0 4 1989
1991 0.1485859751701355 0.22692875564098358 1.1048915386199951 255 255 255 1.0 4 1990
1992 -0.3495107591152191 0.23140980303287506 1.1183992624282837 255 255 255 1.0 4 1991
1993 -0.4760693609714508 0.23177966475486755 1.1122896671295166 255 255 255 1.0 4 1992
1994 0.2676107585430145 0.2338314950466156 1.1176705360412598 255 255 255 1.0 4 1993
1995 -0.31533023715019226 0.2324305921792984 1.1034494638442993 255 255 255 1.0 4 1994
1996 -0.36731335520744324 0.23305915296077728 1.1013107299804688 255 255 255 1.0 4 1995
1997 -0.13763634860515594 0.2320568859577179 1.0953418016433716 255 255 255 1.0 4 1996
1998 0.16253529489040375 0.23290157318115234 1.089195728302002 255 255 255 1.0 4 1997
1999 -0.6243790984153748 0.2337149679660797 1.0929746627807617 255 255 255 1.0 4 1998
2000 0.14223846793174744 0.23415929079055786 1.0923305749893188 255 255 255 1.0 4 1999
2001 -0.48252594470977783 0.23374077677726746 1.0872822999954224 255 255 255 1.0 4 2000
2002 0.167977437376976 0.2346741259098053 1.0896774530410767 255 255 255 1.0 4 2001
2003 -0.5544028282165527 0.23464764654636383 1.088189721107483 255 255 255 1.0 4 2002
2004 -0.08024176210165024 0.23521213233470917 1.0881567001342773 255 255 255 1.0 4 2003
2005 0.27085715532302856 0.2361586093902588 1.089744210243225 255 255 255 1.0 4 2004
2006 -0.5511456727981567 0.23444673418998718 1.0825684070587158 255 255 255 1.0 4 2005
2007 -0.38725292682647705 0.23439855873584747 1.080284595489502 255 255 255 1.0 4 2006
2008 -0.33615800738334656 0.23371846973896027 1.076975703239441 255 255 255 1.0 4 2007
2009 -0.2749652564525604 0.23366157710552216 1.0757874250411987 255 255 255 1.0 4 2008
2010 0.1611649990081787 0.2336713671684265 1.0723448991775513 255 255 255 1.0 4 2009
2011 0.22276091575622559 0.2360813319683075 1.0827819108963013 255 255 255 1.0 4 2010
2012 -0.24862010776996613 0.23396047949790955 1.0713138580322266 255 255 255 1.0 4 2011
2013 -0.3505534827709198 0.23598280549049377 1.061129093170166 255 255 255 1.0 4 2012
2014 -0.2183557152748108 0.23571065068244934 1.0596247911453247 255 255 255 1.0 4 2013
2015 -0.5568897128105164 0.2386327087879181 1.0701500177383423 255 255 255 1.0 4 2014
2016 -0.3088628947734833 0.2366519570350647 1.0598859786987305 255 255 255 1.0 4 2015
2017 0.09067156165838242 0.23556636273860931 1.0537443161010742 255 255 255 1.0 4 2016
2018 0.2527238726615906 0.23671770095825195 1.0584673881530762 255 255 255 1.0 4 2017
2019 -0.22499093413352966 0.23607157170772552 1.0525431632995605 255 255 255 1.0 4 2018
2020 -0.5973581671714783 0.23736673593521118 1.0567131042480469 255 255 255 1.0 4 2019
2021 -0.3924480676651001 0.23676735162734985 1.0515594482421875 255 255 255 1.0 4 2020
2022 -0.30291029810905457 0.23815345764160156 1.0533571243286133 255 255 255 1.0 4 2021
2023 0.21603436768054962 0.23781992495059967 1.0500969886779785 255 255 255 1.0 4 2022
2024 -0.28318148851394653 0.23651741445064545 1.0448296070098877 255 255 255 1.0 4 2023
2025 -0.20119540393352509 0.23768404126167297 1.0495339632034302 255 255 255 1.0 4 2024
2026 0.2258840650320053 0.23900586366653442 1.0546766519546509 255 255 255 1.0 4 2025
2027 0.1865472048521042 0.23796747624874115 1.0480687618255615 255 255 255 1.0 4 2026
2028 0.0876273512840271 0.23737245798110962 1.044152021408081 255 255 255 1.0 4 2027
2029 0.09614923596382141 0.2367876172065735 1.0413368940353394 255 255 255 1.0 4 2028
2030 0.10792934149503708 0.23778311908245087 1.0453013181686401 255 255 255 1.0 4 2029
2031 -0.6169213056564331 0.2386329621076584 1.0471211671829224 255 255 255 1.0 4 2030
2032 -0.2772611677646637 0.2387545108795166 1.047399640083313 255 255 255 1.0 4 2031
2033 0.041490066796541214 0.2384006232023239 1.0452808141708374 255 255 255 1.0 4 2032
2034 -0.5288360118865967 0.2398749589920044 1.0510202646255493 255 255 255 1.0 4 2033
2035 0.2726666033267975 0.23698247969150543 1.0380866527557373 255 255 255 1.0 4 2034
2036 0.08228477090597153 0.23776930570602417 1.04102623462677 255 255 255 1.0 4 2035
2037 -0.34691908955574036 0.23924966156482697 1.0466957092285156 255 255 255 1.0 4 2036
2038 0.06690172851085663 0.23802010715007782 1.0404434204101562 255 255 255 1.0 4 2037
2039 0.07104095071554184 0.23731625080108643 1.0371241569519043 255 255 255 1.0 4 2038
2040 0.09453066438436508 0.23905049264431 1.0434454679489136 255 255 255 1.0 4 2039
2041 -0.5715402364730835 0.23889514803886414 1.0414177179336548 255 255 255 1.0 4 2040
2042 0.022283433005213737 0.23833946883678436 1.0389690399169922 255 255 255 1.0 4 2041
2043 0.06862547248601913 0.23836667835712433 1.0390939712524414 255 255 255 1.0 4 2042
2044 0.20006687939167023 0.2386208027601242 1.0397318601608276 255 255 255 1.0 4 2043
2045 0.01856360025703907 0.23840025067329407 1.0369609594345093 255 255 255 1.0 4 2044
2046 -0.17545779049396515 0.2384924441576004 1.0367465019226074 255 255 255 1.0 4 2045
2047 0.08977299183607101 0.23908403515815735 1.0392104387283325 255 255 255 1.0 4 2046
2048 0.1132768765091896 0.23859712481498718 1.0371805429458618 255 255 255 1.0 4 2047
2049 -0.16885018348693848 0.23751802742481232 1.032189130783081 255 255 255 1.0 4 2048
2050 -0.2079492211341858 0.23805275559425354 1.0338284969329834 255 255 255 1.0 4 2049
2051 0.262511283159256 0.2386799305677414 1.0354886054992676 255 255 255 1.0 4 2050
2052 0.2422538697719574 0.24009808897972107 1.0406556129455566 255 255 255 1.0 4 2051
2053 -0.47387632727622986 0.23978683352470398 1.0389374494552612 255 255 255 1.0 4 2052
2054 -0.03903478756546974 0.23771613836288452 1.0301274061203003 255 255 255 1.0 4 2053
2055 -0.003934848587960005 0.23685620725154877 1.0254552364349365 255 255 255 1.0 4 2054
2056 0.12506915628910065 0.2383747696876526 1.0321197509765625 255 255 255 1.0 4 2055
2057 -0.12518884241580963 0.2384059727191925 1.0308561325073242 255 255 255 1.0 4 2056
2058 -0.12366785854101181 0.23827598989009857 1.0301870107650757 255 255 255 1.0 4 2057
2059 0.1219593808054924 0.2384197860956192 1.030428171157837 255 255 255 1.0 4 2058
2060 -0.05091996490955353 0.2383434772491455 1.029991626739502 255 255 255 1.0 4 2059
2061 0.10198041796684265 0.23856937885284424 1.0298782587051392 255 255 255 1.0 4 2060
2062 0.19143937528133392 0.24016886949539185 1.0346688032150269 255 255 255 1.0 4 2061
2063 -0.31688910722732544 0.23966822028160095 1.0327016115188599 255 255 255 1.0 4 2062
2064 -0.0003461255400907248 0.23848165571689606 1.0270963907241821 255 255 255 1.0 4 2063
2065 -0.2596155107021332 0.23926615715026855 1.029846429824829 255 255 255 1.0 4 2064
2066 -0.2557677924633026 0.2391028106212616 1.0288341045379639 255 255 255 1.0 4 2065
2067 -0.03538394719362259 0.23919060826301575 1.028170108795166 255 255 255 1.0 4 2066
2068 -0.03293178230524063 0.2373126596212387 1.0207571983337402 255 255 255 1.0 4 2067
2069 -0.41214263439178467 0.2396181970834732 1.0296545028686523 255 255 255 1.0 4 2068
