# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
1933 0.011648786465092755 -0.19085115410941517 2.9597039603435564 255 255 255 1.0 13 0 14 0
1934 0.011648786465092755 -0.19085115410941517 2.9597039603435564 255 255 255 1.0 13 0 14 0
1935 0.0032970450334456345 -0.21249262549824366 2.9247287968293803 255 255 255 1.0 13 0 14 0
1936 -0.00023128454454276603 -0.06323138221851222 3.098271662347512 255 255 255 1.0 13 0 14 0
1937 -0.002353842474878028 -0.07085566795248557 3.0939107492607625 255 255 255 1.0 13 0 14 0
1938 -0.004118520496696098 -0.20001159847469954 2.943090372330699 255 255 255 1.0 13 0 14 0
1939 -0.006241250260704981 -0.054199296640092154 3.1079819810288303 255 255 255 1.0 13 0 14 0
1940 -0.006241250260704981 -0.054199296640092154 3.1079819810288303 255 255 255 1.0 13 0 14 0
1941 -0.005871951377038102 -0.14807660576029352 3.0064772382613842 255 255 255 1.0 13 0 14 0
1942 -0.006512676922372869 -0.1366000736553146 3.0191105351773366 255 255 255 1.0 13 0 14 0
1943 -0.010465015007311198 -0.037882601325732665 3.1239163833918564 255 255 255 1.0 13 0 14 0
1944 -0.011154376753029329 -0.08377663161258474 3.08575549480384 255 255 255 1.0 13 0 14 0
1945 -0.01248258666917208 -0.0755816714285516 3.0845847493118286 255 255 255 1.0 13 0 14 0
1946 -0.01441079417415296 -0.12691929529279822 3.0343419982952864 255 255 255 1.0 13 0 14 0
1947 -0.024679012204941144 -0.15776215663857776 2.9980566041417864 255 255 255 1.0 13 0 14 0
1948 -0.03411494758966719 -0.15674309864593064 2.9977889987745754 255 255 255 1.0 13 0 14 0
1949 -0.04138365726873307 -0.15668799407615627 3.004093163512702 255 255 255 1.0 13 0 14 0
1950 -0.04138365726873307 -0.15668799407615627 3.004093163512702 255 255 255 1.0 13 0 14 0
1951 -0.05632658963586952 -0.08483235126389285 3.0670590416372416 255 255 255 1.0 13 0 14 0
1952 -0.06902175590305454 -0.15414012436649813 3.0130366697850235 255 255 255 1.0 13 0 14 0
1953 -0.0789167025778589 -0.06323379988719366 3.0729145306755967 255 255 255 1.0 13 0 14 0
1954 -0.10888782290378596 -0.14413586331609657 3.043852946266043 255 255 255 1.0 13 0 14 0
1955 -0.11930794697263314 -0.27041364545022567 2.933103377619517 255 255 255 1.0 13 0 14 0
1956 -0.12664115034895854 -0.6613961581448318 2.8012230963178504 255 255 255 1.0 13 0 14 0
1957 -0.12024278059291675 0.10775002392198314 3.1148977952032983 255 255 255 1.0 13 0 14 0
1958 -0.12024278059291675 0.10775002392198314 3.1148977952032983 255 255 255 1.0 13 0 14 0
1959 -0.1275430203186437 0.12524158165120866 3.134840058843815 255 255 255 1.0 13 0 14 0
1960 -0.14133714154107332 -0.23184302084302247 3.003086464667172 255 255 255 1.0 13 0 14 0
1961 -0.14132071779638256 -0.1870624771624341 3.0316319028094716 255 255 255 1.0 13 0 14 0
1962 -0.14132071779638256 -0.1870624771624341 3.0316319028094716 255 255 255 1.0 13 0 14 0
1963 -0.14309182598004444 -0.2371743397368273 2.9942456032378573 255 255 255 1.0 13 0 14 0
1964 -0.14357668549155406 0.14551844653973686 3.150628494157824 255 255 255 1.0 13 0 14 0
1965 -0.1510124803874989 -0.2500292795621381 2.979849559532916 255 255 255 1.0 13 0 14 0
1966 -0.17337406165458008 -0.22743820184806304 3.000722050907217 255 255 255 1.0 13 0 14 0
1967 -0.18994051808096302 -0.337948277979357 2.971298860220098 255 255 255 1.0 13 0 14 0
1968 -0.20103328829562014 -0.44833692010618104 2.8938878564019883 255 255 255 1.0 13 0 14 0
1969 -0.19781281275322546 -0.20823463721536073 3.015984561540149 255 255 255 1.0 13 0 14 0
1970 -0.201590543380943 -0.32854363537064024 2.986866384448692 255 255 255 1.0 13 0 14 0
1971 -0.201590543380943 -0.32854363537064024 2.986866384448692 255 255 255 1.0 13 0 14 0
1972 -0.20344062878347477 -0.39818183430460063 2.9349999233789137 255 255 255 1.0 13 0 14 0
1973 -0.21118378021056353 -0.19780800209994095 3.02539453286474 255 255 255 1.0 13 0 14 0
1974 -0.21770674710892723 -0.44077193537498316 2.9146274662786142 255 255 255 1.0 13 0 14 0
1975 -0.21591720340080767 -0.1847392640883552 3.029447565139007 255 255 255 1.0 13 0 14 0
1976 -0.23092203504592354 -0.4726384351238525 2.8656276126921956 255 255 255 1.0 13 0 14 0
1977 -0.23796956853894227 -0.30050738706975827 3.0086892759415997 255 255 255 1.0 13 0 14 0
1978 -0.24446164824935665 -0.11730805079885363 3.060507950013952 255 255 255 1.0 13 0 14 0
1979 -0.24665210282941175 -0.41617423787509894 2.968252140248605 255 255 255 1.0 13 0 14 0
1980 -0.25715360859685127 -0.4086959668578715 2.9711840773519222 255 255 255 1.0 13 0 14 0
1981 -0.2626947119203266 -0.44045791830378705 2.9325373278186824 255 255 255 1.0 13 0 14 0
1982 -0.2667797541966946 -0.374699285215042 2.959748193154368 255 255 255 1.0 13 0 14 0
1983 -0.2674794830201493 -0.39430015402437 2.975050971136639 255 255 255 1.0 13 0 14 0
1984 -0.28422298484193936 -0.4410315353627996 2.92525637999293 255 255 255 1.0 13 0 14 0
1985 -0.2875282228613566 -0.41963483144752445 2.968943562153374 255 255 255 1.0 13 0 14 0
1986 -0.2930813811715012 -0.41008972514834796 2.9747446584299624 255 255 255 1.0 13 0 14 0
1987 -0.3209890182576875 -0.36733658147623816 2.9875570521328796 255 255 255 1.0 13 0 14 0
1988 -0.34861328169333333 -0.31091228014927974 3.022162435069312 255 255 255 1.0 13 0 14 0
1989 -0.3604931444861087 -0.35761287368302136 2.9952375435681864 255 255 255 1.0 13 0 14 0
1990 -0.3716531766601544 -0.36325530178217524 2.982630239345226 255 255 255 1.0 13 0 14 0
1991 -0.30998800614750865 -0.4015699270307688 2.98137093408189 255 255 255 1.0 14 0 35 0
1992 -0.3286940535580769 -0.326088456036245 3.007847523536994 255 255 255 1.0 14 0 35 0
1993 0.19601890743882994 -0.08972969089019883 2.8993542669860544 255 255 255 1.0 11 0 34 0
1994 0.19601890743882994 -0.08972969089019883 2.8993542669860544 255 255 255 1.0 11 0 34 0
1995 0.18779440740781694 -0.11400132981029275 2.894060397746588 255 255 255 1.0 11 0 34 0
1996 0.17041667020696485 -0.0776671053409896 2.9547986196332845 255 255 255 1.0 11 0 34 0
1997 0.15477290913238287 -0.07747024525309487 2.976624421656812 255 255 255 1.0 11 0 34 0
1998 0.11190826392634984 -0.1337207922863591 2.976710996576992 255 255 255 1.0 11 0 34 0
1999 0.0830835652013849 -0.03387600552800387 3.074949941283473 255 255 255 1.0 11 0 34 0
2000 -0.11555808950826008 -0.2818039797455856 2.9094372618703366 255 255 255 1.0 11 0 34 0
2001 -0.14127716071272933 -0.3713512136437244 2.8784508360641703 255 255 255 1.0 11 0 34 0
2002 -0.027341806625673627 -0.1482237759399631 3.0115117840403247 255 255 255 1.0 11 0 34 0
2003 -0.12547010586017776 -0.307151002419464 2.9201598137002676 255 255 255 1.0 11 0 34 0
2004 -0.13887610533677613 -0.35959820091307354 2.8986187494072135 255 255 255 1.0 11 0 34 0
2005 -0.12704122958132708 -0.31921062987290594 2.9162496852056137 255 255 255 1.0 11 0 34 0
2006 -0.13658000231360748 -0.33292708537887283 2.924363131714075 255 255 255 1.0 11 0 34 0
2007 -0.026968441325730057 -0.09340623744389179 3.0657029716913033 255 255 255 1.0 11 0 34 0
2008 -0.2087029738001365 -0.428918037972218 2.9168683606355694 255 255 255 1.0 11 0 34 0
2009 -0.047802368979155116 -0.087156578193241 2.9028652020654624 255 255 255 1.0 11 0 12 0
2010 -0.047802368979155116 -0.087156578193241 2.9028652020654624 255 255 255 1.0 11 0 12 0
2011 0.20711864134505698 -0.011138234345052839 2.9360902605915093 255 255 255 1.0 11 0 35 0
2012 -0.08470789302151739 -0.2721252374958346 2.8987164541801045 255 255 255 1.0 11 0 35 0
2013 0.17848228873984662 -0.09689113639571362 2.9200469323970095 255 255 255 1.0 11 0 3 0
2014 0.1407785799670111 -0.12572792035949462 2.954572716319039 255 255 255 1.0 11 0 3 0
2015 0.1362791666305539 -0.13742627927301712 2.948297388572475 255 255 255 1.0 11 0 3 0
2016 0.1378472209516824 -0.02485935943035888 3.0345147751860813 255 255 255 1.0 11 0 3 0
2017 0.1079664484154561 -0.13790963291239022 2.971465318732068 255 255 255 1.0 11 0 3 0
2018 0.11644892777283168 -0.05173495921964814 3.038687205277907 255 255 255 1.0 11 0 3 0
2019 0.08485322936667711 -0.11162021533354123 3.0092781197328873 255 255 255 1.0 11 0 3 0
2020 0.10256004189909193 -0.005173623933715827 3.0791139264877114 255 255 255 1.0 11 0 3 0
2021 0.09927823770314165 -0.01621408396616774 3.0761654423967886 255 255 255 1.0 11 0 3 0
2022 0.0759435973505249 -0.11102928323699339 3.0155322572128873 255 255 255 1.0 11 0 3 0
2023 0.08125094091104958 -0.08294728029836239 3.041051946757725 255 255 255 1.0 11 0 3 0
2024 0.08125094091104958 -0.08294728029836239 3.041051946757725 255 255 255 1.0 11 0 3 0
2025 0.0523387475901635 -0.058957570185081076 3.072753351505429 255 255 255 1.0 11 0 3 0
2026 0.03716887769729435 -0.03968344454461858 3.10765315217236 255 255 255 1.0 11 0 3 0
2027 0.031706541623344665 -0.050850220446446756 3.0981121774662657 255 255 255 1.0 11 0 3 0
2028 0.00907561210057845 -0.052395932068568914 3.1081646086960317 255 255 255 1.0 11 0 3 0
2029 -0.01590600566582682 -0.06161336720041619 3.103827310552205 255 255 255 1.0 11 0 3 0
2030 -0.08071020416659647 -0.26202250050366965 2.886795757438218 255 255 255 1.0 11 0 3 0
2031 -0.08526430698295533 -0.26809932014224064 2.8778222180178648 255 255 255 1.0 11 0 3 0
2032 -0.07038928290236374 -0.21881686158139446 2.9487407905216094 255 255 255 1.0 11 0 3 0
2033 -0.10188842368703334 -0.2658589363278073 2.921586362585463 255 255 255 1.0 11 0 3 0
2034 -0.1077312335162015 -0.27079190083058813 2.9269882660950914 255 255 255 1.0 11 0 3 0
2035 -0.11807683203382707 -0.28446148033032487 2.900616624022023 255 255 255 1.0 11 0 3 0
2036 -0.10971095863069152 -0.24521514052493715 2.9664053704998965 255 255 255 1.0 11 0 3 0
2037 -0.11398888715319733 -0.2294348520222398 2.981103534416935 255 255 255 1.0 11 0 3 0
2038 -0.13399359431645233 -0.25967284936004004 2.9619411250871246 255 255 255 1.0 11 0 3 0
2039 -0.1528449940851165 -0.35649069858831733 2.942190484080886 255 255 255 1.0 11 0 3 0
2040 -0.15542326616862745 -0.36191301418717164 2.932851644368755 255 255 255 1.0 11 0 3 0
2041 -0.13339083967346876 0.13979638173001271 3.1387162895347567 255 255 255 1.0 11 0 3 0
2042 -0.14094826663283727 -0.1477352414801643 3.059035738837308 255 255 255 1.0 11 0 3 0
2043 -0.14094826663283727 -0.1477352414801643 3.059035738837308 255 255 255 1.0 11 0 3 0
2044 -0.18603957530343262 -0.32589246997716176 2.983910294549271 255 255 255 1.0 11 0 3 0
2045 -0.19809443197529053 -0.3897468237973215 2.934586208438186 255 255 255 1.0 11 0 3 0
2046 -0.19809443197529053 -0.3897468237973215 2.934586208438186 255 255 255 1.0 11 0 3 0
2047 -0.21719141763931835 -0.38167298501337665 2.9560518272370437 255 255 255 1.0 11 0 3 0
2048 -0.23001220425125635 -0.4332082196189268 2.9343994335786867 255 255 255 1.0 11 0 3 0
2049 -0.23001220425125635 -0.4332082196189268 2.9343994335786867 255 255 255 1.0 11 0 3 0
2050 -0.26342978289987273 -0.4407651754643181 2.9352746018550353 255 255 255 1.0 11 0 3 0
2051 -0.25854741077595106 -0.42643098879142827 2.957164037087777 255 255 255 1.0 11 0 3 0
2052 -0.2664102114798312 -0.35679505387678084 2.963899150324411 255 255 255 1.0 11 0 3 0
2053 -0.10508424086947213 -0.2185861564223269 2.985403851281184 255 255 255 1.0 11 0 13 0
2054 -0.1246764021044375 -0.2334717534299336 2.988777545068104 255 255 255 1.0 11 0 13 0
2055 -0.18070154447280368 -0.3774295922219341 2.932820117432026 255 255 255 1.0 11 0 13 0
2056 -0.17558946664749356 -0.3516589307839061 2.955328734459993 255 255 255 1.0 11 0 13 0
2057 0.1386419004682554 -0.19229496225817033 2.851954013980674 255 255 255 1.0 11 0 33 0
2058 0.16348438737438423 -0.14912476554406628 2.905505132160775 255 255 255 1.0 11 0 33 0
2059 -0.12728017613442175 -0.3279801676944359 2.8386174339699424 255 255 255 1.0 11 0 33 0
2060 -0.12230848847702956 -0.32398462742856954 2.908102161881832 255 255 255 1.0 11 0 33 0
2061 -0.12230848847702956 -0.32398462742856954 2.908102161881832 255 255 255 1.0 11 0 33 0
2062 0.03144192076440217 -0.027684325971858957 3.115459503867364 255 255 255 1.0 11 0 33 0
2063 -0.15132118639952002 -0.33121015784673635 2.954929858191634 255 255 255 1.0 11 0 33 0
2064 -0.11307024043248962 -0.14517415156904007 3.0457298046796484 255 255 255 1.0 11 0 33 0
2065 0.1743922633614245 -0.13296345065323206 2.790225030379087 255 255 255 1.0 32 0 33 0
2066 0.20589667430861663 -0.10871336159179577 2.8594618152855547 255 255 255 1.0 32 0 33 0
2067 0.19549469782885998 -0.06269816835868072 2.9259140063292124 255 255 255 1.0 32 0 33 0
2068 -0.1230013125494363 -0.3204453700916466 2.831854009738466 255 255 255 1.0 32 0 33 0
2069 -0.11994188688272457 -0.31540522905731516 2.840442125688663 255 255 255 1.0 32 0 33 0
2070 -0.12717042794759037 -0.3590097145645418 2.865116276939719 255 255 255 1.0 32 0 33 0
2071 -0.10559868106891541 -0.27906954013161916 2.9055694665571896 255 255 255 1.0 32 0 33 0
2072 0.10039094418356667 0.01685171260591211 3.0966837737668182 255 255 255 1.0 32 0 33 0
2073 -0.1886757713085538 -0.3574030240129993 2.951622722534981 255 255 255 1.0 32 0 33 0
2074 -0.2437089194091304 -0.4104980049418346 2.9697637237807544 255 255 255 1.0 32 0 33 0
2075 0.16882456912274005 -0.07621417686979755 2.954236986557426 255 255 255 1.0 3 0 32 0
2076 0.12528062482565663 -0.14312238045257916 2.9574634888168916 255 255 255 1.0 3 0 32 0
2077 -0.09061791558840743 -0.25377534857555345 2.9238466421882867 255 255 255 1.0 3 0 32 0
2078 0.15464269196962854 -0.1073794447795774 2.7589919258151205 255 255 255 1.0 31 0 32 0
2079 -0.28693202217710573 -0.6749347293514458 2.7053344762593174 255 255 255 1.0 31 0 32 0
2080 -0.14339574014176745 -0.3104348508613498 2.8010296072342222 255 255 255 1.0 31 0 32 0
2081 -0.14418512056567687 -0.348292841454779 2.8094331190231783 255 255 255 1.0 31 0 32 0
2082 0.19764925054668436 -0.09095498281417673 2.885328437699916 255 255 255 1.0 31 0 32 0
2083 -0.05977945796733653 -0.23869863104272046 2.8968426873449085 255 255 255 1.0 31 0 32 0
2084 0.16862568084684837 -0.12236492224153024 2.922794104117739 255 255 255 1.0 31 0 32 0
2085 -0.06446898041820823 -0.20776623489412563 2.940630020969884 255 255 255 1.0 31 0 32 0
2086 -0.13373389192048443 -0.3475958247384943 2.907825347052082 255 255 255 1.0 31 0 32 0
2087 -0.13373389192048443 -0.3475958247384943 2.907825347052082 255 255 255 1.0 31 0 32 0
2088 -0.12565206419430922 -0.3197877560529712 2.9161898240601474 255 255 255 1.0 31 0 32 0
2089 -0.22082880569432226 -0.45007722117419063 2.9026443883592776 255 255 255 1.0 31 0 32 0
2090 -0.18469888186939726 -0.39901164156088315 2.92077538152636 255 255 255 1.0 31 0 32 0
2091 0.12170914291334795 -0.09793578060502814 2.9883402612683345 255 255 255 1.0 31 0 32 0
2092 -0.14908691366991034 -0.34400566815311173 2.940373952213951 255 255 255 1.0 31 0 32 0
2093 -0.10972791947917204 -0.2438826369118457 2.966824858248156 255 255 255 1.0 31 0 32 0
2094 -0.10972791947917204 -0.2438826369118457 2.966824858248156 255 255 255 1.0 31 0 32 0
2095 0.06516667870907833 -0.14795958402363343 2.992757500419708 255 255 255 1.0 31 0 32 0
2096 0.08500837895104353 -0.11120200742868597 3.009280931376604 255 255 255 1.0 31 0 32 0
2097 0.11605038876755933 -0.05001693409956412 3.038520295571394 255 255 255 1.0 31 0 32 0
2098 -0.11605184619056572 -0.1652744928889906 3.034102248914873 255 255 255 1.0 31 0 32 0
2099 0.09513043146319887 -0.03370409423664301 3.0613848810131192 255 255 255 1.0 31 0 32 0
2100 0.19170684167446977 -0.11476866712636469 2.865034483273528 255 255 255 1.0 11 0 32 0
2101 0.21237918355270183 -0.02942553752258775 2.898162287130555 255 255 255 1.0 11 0 32 0
2102 0.20255229887860618 -0.06261832393763002 2.8962394532331297 255 255 255 1.0 11 0 32 0
2103 0.16165303846986243 -0.16187591519174935 2.8697064737894715 255 255 255 1.0 11 0 32 0
2104 0.15533047627741578 -0.172425539064729 2.8636746568906775 255 255 255 1.0 11 0 32 0
2105 0.16441861299614283 -0.1510196491102604 2.8853802098438894 255 255 255 1.0 11 0 32 0
2106 0.16441861299614283 -0.1510196491102604 2.8853802098438894 255 255 255 1.0 11 0 32 0
2107 0.16441861299614283 -0.1510196491102604 2.8853802098438894 255 255 255 1.0 11 0 32 0
2108 0.17407014870994522 -0.11549691961692335 2.918833105051634 255 255 255 1.0 11 0 32 0
2109 0.13486273677836683 -0.15069886715800504 2.9400758884020344 255 255 255 1.0 11 0 32 0
2110 0.1221599958973511 -0.07561362157914298 3.010517897633734 255 255 255 1.0 11 0 32 0
2111 0.13181577656481505 -0.04076112642076772 3.030973149480961 255 255 255 1.0 11 0 32 0
2112 0.10467477204738326 -0.10242152475516642 3.0049093435625966 255 255 255 1.0 11 0 32 0
2113 -0.12738196070090865 -0.35303491825235067 2.8332022626196043 255 255 255 1.0 11 0 32 0
2114 -0.12738196070090865 -0.35303491825235067 2.8332022626196043 255 255 255 1.0 11 0 32 0
2115 0.06629806508945607 -0.09653184741385448 3.037145824981353 255 255 255 1.0 11 0 32 0
2116 0.06120215715936723 -0.09660218789060632 3.0435941081414764 255 255 255 1.0 11 0 32 0
2117 0.06120215715936723 -0.09660218789060632 3.0435941081414764 255 255 255 1.0 11 0 32 0
2118 0.033365020378198385 -0.12756786268098763 3.0250842654558925 255 255 255 1.0 11 0 32 0
2119 -0.12553677090504153 -0.33510603768418545 2.875201490152665 255 255 255 1.0 11 0 32 0
2120 -0.14189177350021392 -0.38411419280700143 2.853603826320795 255 255 255 1.0 11 0 32 0
2121 -0.12262290347327658 -0.31835343420224327 2.8843398124102873 255 255 255 1.0 11 0 32 0
2122 -0.12734964182684375 -0.35687830961217926 2.883830009336076 255 255 255 1.0 11 0 32 0
2123 0.0662064525136499 -0.030009697933306077 3.094315894275911 255 255 255 1.0 11 0 32 0
2124 -0.13537523501060578 -0.3232442118634111 2.9328413402753903 255 255 255 1.0 11 0 32 0
2125 -0.1758127764771705 -0.4115999131105519 2.9012369188173475 255 255 255 1.0 11 0 32 0
2126 -0.14429659792488272 -0.33631429657827583 2.9420616509106723 255 255 255 1.0 11 0 32 0
2127 -0.14429659792488272 -0.33631429657827583 2.9420616509106723 255 255 255 1.0 11 0 32 0
2128 -0.10316463321149978 -0.18427847867856556 3.0099332508554375 255 255 255 1.0 11 0 32 0
2129 -0.19015530227006947 -0.41351520029670136 2.911589426395348 255 255 255 1.0 11 0 32 0
2130 -0.2074531428380222 -0.4262642555698198 2.923885335758971 255 255 255 1.0 11 0 32 0
2131 -0.2125790826520133 -0.42329919877706956 2.932060774072934 255 255 255 1.0 11 0 32 0
2132 0.2047283656045963 -0.0928179558811516 2.8544670143814073 255 255 255 1.0 32 0 34 0
2133 0.22899004459011993 0.08131633049850973 2.9393990312107654 255 255 255 1.0 32 0 34 0
2134 0.17260605028894022 -0.11075975850453604 2.926093998948649 255 255 255 1.0 32 0 34 0
2135 0.11610836854689756 -0.09034981571806455 2.9995505481271425 255 255 255 1.0 32 0 34 0
2136 -0.06889638563024367 -0.24312035464075793 2.912739308594083 255 255 255 1.0 32 0 34 0
2137 -0.1422117999317136 -0.38311700023225714 2.8646505824178443 255 255 255 1.0 32 0 34 0
2138 -0.1422117999317136 -0.38311700023225714 2.8646505824178443 255 255 255 1.0 32 0 34 0
2139 -0.33282757208267255 -0.29745244455845343 2.9979547716920583 255 255 255 1.0 32 0 34 0
2140 0.10229735651297354 -0.0057989665310939345 3.0786786590803525 255 255 255 1.0 13 0 32 0
2141 0.08091627953591714 -0.07391937088358166 3.0493122851299996 255 255 255 1.0 14 0 15 0
2142 0.08091627953591714 -0.07391937088358166 3.0493122851299996 255 255 255 1.0 14 0 15 0
2143 0.04874208173391711 -0.10045815841405725 3.041419205536942 255 255 255 1.0 14 0 15 0
2144 0.12007045720034586 -0.1899146466016923 2.79381506560183 255 255 255 1.0 14 0 15 0
2145 0.03671274055756648 -0.09432779259187735 3.0514670349970325 255 255 255 1.0 14 0 15 0
2146 0.036455525106144374 -0.1462949550497438 3.0056605867142046 255 255 255 1.0 14 0 15 0
2147 0.00962429680748741 -0.05116266594324564 3.109351681124695 255 255 255 1.0 14 0 15 0
2148 0.04176045425513932 -0.17443619371613414 2.972682185237988 255 255 255 1.0 14 0 15 0
2149 0.0283593179328815 -0.1377853862093613 3.0154650535917176 255 255 255 1.0 14 0 15 0
2150 -0.002971326045357686 -0.044653530209597204 3.1182502287477467 255 255 255 1.0 14 0 15 0
2151 -0.020004073615987716 -0.0556400177253343 3.1126812846378584 255 255 255 1.0 14 0 15 0
2152 0.005323677238419087 -0.16741690098465703 2.9855850713298775 255 255 255 1.0 14 0 15 0
2153 -0.005070868449217099 -0.15695959692224087 2.999387356633962 255 255 255 1.0 14 0 15 0
2154 -0.029440927937630177 -0.06600494669026119 3.1009660385526017 255 255 255 1.0 14 0 15 0
2155 -0.02236875552586058 -0.07960715096437986 3.0744171763114974 255 255 255 1.0 14 0 15 0
2156 -0.028165785903991502 -0.07265977472935789 3.0893392304842315 255 255 255 1.0 14 0 15 0
2157 -0.028371064276546527 -0.11644919132091172 3.046740826262216 255 255 255 1.0 14 0 15 0
2158 -0.04866047526627599 -0.11679875411847421 3.0438022770383513 255 255 255 1.0 14 0 15 0
2159 -0.0655250880324066 -0.09598965994487997 3.0575406607268962 255 255 255 1.0 14 0 15 0
2160 -0.042201727817283353 -0.24192561228842183 2.875933171849105 255 255 255 1.0 14 0 15 0
2161 -0.0757670995714965 -0.19202060418310912 2.9786054543698715 255 255 255 1.0 14 0 15 0
2162 -0.08699439318866481 -0.17203898046017188 3.004880368974097 255 255 255 1.0 14 0 15 0
2163 -0.10045603833875565 -0.13286980740132426 3.0443809232760666 255 255 255 1.0 14 0 15 0
2164 -0.10505583267314206 -0.21777161497959568 2.9817179118097275 255 255 255 1.0 14 0 15 0
2165 -0.11392796787678214 -0.23066013202786753 2.9801166739678684 255 255 255 1.0 14 0 15 0
2166 -0.12040563291723871 -0.21993882453891317 2.995386416587492 255 255 255 1.0 14 0 15 0
2167 -0.13276680928556575 -0.16689013493246832 3.0431746839728944 255 255 255 1.0 14 0 15 0
2168 -0.14559881566560012 -0.16341509274794455 3.050849405603831 255 255 255 1.0 14 0 15 0
2169 -0.14626391271871755 -0.16397594187583844 3.051780341854475 255 255 255 1.0 14 0 15 0
2170 -0.14626391271871755 -0.16397594187583844 3.051780341854475 255 255 255 1.0 14 0 15 0
2171 -0.17199495039981064 -0.10907334967511938 3.0758220796322284 255 255 255 1.0 14 0 15 0
2172 -0.14519745526539707 -0.5481507681417739 2.8509206095921527 255 255 255 1.0 14 0 15 0
2173 -0.17216328127816255 -0.16229569050751777 3.053556825698698 255 255 255 1.0 14 0 15 0
2174 -0.18350848371931677 -0.14095721304213962 3.0655187006995117 255 255 255 1.0 14 0 15 0
2175 -0.17705283086518073 -0.21826000726274009 3.0110352953816824 255 255 255 1.0 14 0 15 0
2176 -0.1927309666245027 -0.33220228012347097 2.9783503841762022 255 255 255 1.0 14 0 15 0
2177 -0.1927309666245027 -0.33220228012347097 2.9783503841762022 255 255 255 1.0 14 0 15 0
2178 -0.20783665959675884 -0.16480326797323014 3.0488412830517917 255 255 255 1.0 14 0 15 0
2179 -0.21039630986006197 -0.15986538028216352 3.0546976347147896 255 255 255 1.0 14 0 15 0
2180 -0.1890999632617995 -0.46138559551615466 2.879687906797412 255 255 255 1.0 14 0 15 0
2181 -0.20917193612225302 -0.30408923171110763 3.0002310246449286 255 255 255 1.0 14 0 15 0
2182 -0.23643360754068862 -0.12364276212498188 3.0619588807681644 255 255 255 1.0 14 0 15 0
2183 -0.21439441788361932 -0.4648390223367696 2.875295993410783 255 255 255 1.0 14 0 15 0
2184 -0.23646055310397526 -0.3095246081482623 3.003085216584788 255 255 255 1.0 14 0 15 0
2185 -0.23702091897097544 -0.3099759554879808 3.0039500594047257 255 255 255 1.0 14 0 15 0
2186 -0.23712743881422177 -0.4111493810904939 2.9606832843318958 255 255 255 1.0 14 0 15 0
2187 -0.2463837837889488 -0.10795974514563655 3.0630375819419178 255 255 255 1.0 14 0 15 0
2188 -0.2604818783025094 -0.3728191476500372 2.971300668284124 255 255 255 1.0 14 0 15 0
2189 -0.26402285851270474 -0.3103188943762967 2.99741256856083 255 255 255 1.0 14 0 15 0
2190 -0.2689885062707453 -0.30389899418539307 3.006799599983123 255 255 255 1.0 14 0 15 0
2191 -0.2796565684671387 -0.4108224265082478 2.982526499266192 255 255 255 1.0 14 0 15 0
2192 -0.2893969333695106 -0.4147229658813142 2.972638455645043 255 255 255 1.0 14 0 15 0
2193 -0.26033246348379463 -0.49732047491236564 2.8049745568982716 255 255 255 1.0 14 0 15 0
2194 -0.2952975289212946 -0.4022887909969648 2.981465256575192 255 255 255 1.0 14 0 15 0
2195 -0.2694750182069914 -0.4126027685567363 2.846187027852772 255 255 255 1.0 14 0 15 0
2196 -0.2969589681633914 -0.42128901705520627 2.961704424555781 255 255 255 1.0 14 0 15 0
2197 -0.27827670333708143 -0.661951693446046 2.734307013637099 255 255 255 1.0 14 0 15 0
2198 -0.32174577448324493 -0.3202539347678755 3.009319399022546 255 255 255 1.0 14 0 15 0
2199 -0.3164054711793077 -0.4246974811022054 2.9496183776033535 255 255 255 1.0 14 0 15 0
2200 -0.3164054711793077 -0.4246974811022054 2.9496183776033535 255 255 255 1.0 14 0 15 0
2201 -0.33272632881491776 -0.3006215429304799 3.0232131805938853 255 255 255 1.0 14 0 15 0
2202 -0.3288563199973247 -0.4025845640264635 2.9756777389749582 255 255 255 1.0 14 0 15 0
2203 -0.3388794253194653 -0.3673236009812844 2.9906039648362297 255 255 255 1.0 14 0 15 0
2204 -0.35068890604827374 -0.33054111650313983 3.0067918337370765 255 255 255 1.0 14 0 15 0
2205 -0.35126721453322207 -0.3931943636438291 2.9529211748756015 255 255 255 1.0 14 0 15 0
2206 -0.35207057389221136 -0.4014501787328205 2.9513832199948618 255 255 255 1.0 14 0 15 0
2207 -0.32740413652135325 -0.49072499524252877 2.747372823437985 255 255 255 1.0 14 0 15 0
2208 -0.3804632949238011 -0.37094108798887193 2.9640444473169976 255 255 255 1.0 14 0 15 0
2209 -0.37873976400494386 -0.38337775371694766 2.9489733965546896 255 255 255 1.0 14 0 15 0
2210 -0.37873976400494386 -0.38337775371694766 2.9489733965546896 255 255 255 1.0 14 0 15 0
2211 -0.3834693457485577 -0.360417032321505 2.9660836709056593 255 255 255 1.0 14 0 15 0
2212 -0.3834693457485577 -0.360417032321505 2.9660836709056593 255 255 255 1.0 14 0 15 0
2213 -0.39156628148808154 -0.3329921219515467 2.9844402814267443 255 255 255 1.0 14 0 15 0
2214 -0.38876586352045694 -0.3969958698893173 2.9173932180318567 255 255 255 1.0 14 0 15 0
